,0,1,2,label
655,META Quantile Regression,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18997,NO
656,Incorrect warning when clustering boolean data,"[Label(name=""Bug""), Label(name=""Moderate""), Label(name=""module:cluster"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18996,bug
657,"Add ""ignore_nan"" parameter to OrdinalEncoder","[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18995,feature
658,Improper error message in RidgeCV regarding null alpha,"[Label(name=""Easy""), Label(name=""good first issue""), Label(name=""help wanted"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18994,NO
659,ColumnTransformer get_feature_names on more transformers,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18993,feature
660,BLD Adds max numpy version for python=3.6,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18992,NO
661,DOC Update logos of Consortium funders.,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18991,Documentation
662,n_jobs parameter has no effect with TSNE ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18990,NO
663,[MRG] added Code of Conduct,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18989,NO
664,[MRG] added Code of Conduct,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18988,NO
665,"change stats.mode to collections.Counter, for better performance.","[Label(name=""To backport""), Label(name=""module:impute"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18987,NO
666,Corrected BaggingClassifier and RandomForestClassifier docstrings,"[Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18986,NO
667,FIX make deepcopy of parameters in ensemble to avoid sharing mutable instances,"[Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18985,NO
668,RFC Add link to translated documentations in the website,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18984,Documentation
669,During install: ImportError: No module named 'numpy' but numpy exists,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18983,bug
670,RandomForestRegressor with monotonicity constraints,"[Label(name=""New Feature""), Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18982,feature
671,KMeans TypeError: 'module' object is not callable,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18981,NO
672,Off by one error in Decision Tree classification,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18980,NO
673,DOC Typo addressed in confusion_matrix docstring,"[Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18979,NO
674,SimpleImputer performance on strings ,"[Label(name=""Enhancement""), Label(name=""Moderate""), Label(name=""Performance"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18978,enhancement
675,scikit-learn runtime dependencies issues in setup.py,"[Label(name=""Blocker""), Label(name=""Bug""), Label(name=""Packaging"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18977,bug
676,Make it easy to use different color for mean in plot_partial_dependence,"[Label(name=""Enhancement""), Label(name=""module:inspection"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18976,enhancement
677,[WIP] Make dict_learning_online call MiniBatchDictionaryLearning instead of the opposite,"[Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18975,NO
678,Discrete Naive Bayes classifiers crash unnecessarily on degenerate one-class data,"[Label(name=""Bug""), Label(name=""module:naive_bayes"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18974,bug
679,add details on how to use both `sample_weight` and `precompute` together for linear models,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18973,Documentation
680,DOC explain how to use custom edge bins in KBinsDiscretizer,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18972,NO
681,"[MRG] Added missing  self argument to the abstract method ""fit""","[Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18971,NO
682,Implement binary/multiclass classification metric - Spherical Payoff,"[Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18970,NO
683,DOC update shape of returned array in BinaryTree.query,"[Label(name=""module:neighbors"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18969,NO
684,Let NaNs pass through in OrdinalEncoder,"[Label(name=""Hard""), Label(name=""New Feature""), Label(name=""module:preprocessing"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18968,feature
685,[MRG] DOC Fix broken link to SLEPs in the Governance docs,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18967,Documentation
686,t-SNE runs out of memory just before returning results and after finishing computation,"[Label(name=""Bug: triage""), Label(name=""module:manifold"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18966,bug
687,Errors loading in python3 an sklearn pipeline dumped in python2 using dill and pickle ,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18965,NO
688,FIX take into account mask in the ordering in grid_to_graph,"[Label(name=""Waiting for Reviewer""), Label(name=""module:feature_extraction"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18964,NO
689,sklearn.feature_extraction.grid_to_graph may reorder vertices,"[Label(name=""Bug""), Label(name=""Easy""), Label(name=""module:feature_extraction"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18963,bug
690,Failures in test_sgd.py ,"[Label(name=""Bug""), Label(name=""module:linear_model""), Label(name=""module:test-suite"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18962,bug
691,Label Encoder fit_transform seems to change the encoded values and order,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18961,bug
692,pip version is inconsistent,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18960,bug
693,ENH add fontname argument in export_graphviz for non-English characters ,"[Label(name=""module:tree"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18959,NO
694,Switch master to 1.0.dev0 (or 0.25.dev0),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18958,NO
695,CI Dynamically select unpack directory,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18957,build
696,Preparing 0.24 release candidate 1.,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18956,NO
697,SVC sigmoid kernel is not working properly,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18955,bug
698,DOC more updates to maintainers' doc,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18954,Documentation
699,Improve dense SVC performance by reimplementing dense SVC rbf kernel with GEMV BLAS API,"[Label(name=""Performance""), Label(name=""module:svm""), Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18953,performance
700,DOC Fixing citations for de Leeuw in isotonic.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18952,NO
701,MNT remove .github/workflows/sync_pull_request.yml,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18951,NO
702,"[NoMRG] Empty PR to test ""ci sync"" label",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18950,NO
703,DOC Fix sphinx WARNING: Title level inconsistent in grid search stats example.,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18949,Documentation
704,MNT Applies black formatting to most of the code base,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18948,NO
705,API add verbose argument in ClassifierChain and RegressorChain,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18947,NO
706,Translating documents to Persian language,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18946,Documentation
707,DOC Refer to the new numpy intersphinx inventory.,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18945,Documentation
708,Getting “nan” with cross_val_score and StackingClassifier or Voting Classifier,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18944,bug
709,plot_tree showing values based on class_weights,"[Label(name=""Documentation""), Label(name=""module:tree"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18943,Documentation
710,FIX Improved the error message from check_classification_targets function when label is invalid,"[Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18942,NO
711,.fit.transform != .fit_transform inconsistency in PCA results,"[Label(name=""Bug""), Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18941,bug
712,Diabetes data set description. Possibly inaccurate?,"[Label(name=""Bug""), Label(name=""Documentation""), Label(name=""module:datasets"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18940,bug
713,ImportError: cannot import name 'make_column_selector' from 'sklearn.compose'.,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18939,bug
714,DOC Updates confusion_matrix.py to match parameter in code,"[Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18938,NO
715,Unable to use scikit learn on Mac M1,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18937,NO
716,FEA debugging tool for sample props,"[Label(name=""Enhancement"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18936,enhancement
717,Restore previous sample_weight validation behaviour in BaseWeightBoosting,"[Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18935,NO
718,AdaBoostClassifier / BaseWeightBoosting no longer supports negative sample weights,"[Label(name=""Enhancement""), Label(name=""Needs Decision""), Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18934,enhancement
719,MDS implementation has error in smacof algorithm for non-metric case,"[Label(name=""Bug: triage""), Label(name=""module:manifold"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18933,bug
720,Error installing sklearn on mac Big Sur 11.0.1,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18932,NO
721,Make it possible to use ARPACK or randomized_svd solvers in PLSSVD,"[Label(name=""New Feature""), Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18931,feature
722,TST Fix scipy DeprecationWarning from wminkowski in nightly,"[Label(name=""Waiting for Reviewer""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18930,NO
723,[DOC] Document on how to use custom bin edges in FunctionTransformer,"[Label(name=""Documentation""), Label(name=""module:preprocessing"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18929,Documentation
724,Get the number of iterations in SVR,"[Label(name=""New Feature""), Label(name=""module:svm"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18928,feature
725,Fix DeprecationWarning for np.bool type.,"[Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18927,NO
726,"classification_report should support a beta argument, reporting f_beta instead of limited to f_1","[Label(name=""New Feature""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18926,feature
727,FIX discrete Naive Bayes model fitting for degenerate single-class case,"[Label(name=""Waiting for Reviewer""), Label(name=""module:naive_bayes"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18925,NO
728,TST add py_loss for tests in _sgd_fast.pyx,"[Label(name=""module:linear_model"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18924,NO
729,DOC Behavior with duplicates for SimpleImputer(strategy=most_frequent),"[Label(name=""Documentation""), Label(name=""module:impute"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18923,Documentation
730,DOC follow doc guideline in SelfTrainingClassifier,"[Label(name=""Documentation""), Label(name=""module:semi_supervised"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18922,Documentation
731,Non random default for sample_y in GaussianProcessRegressor,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18921,bug
732,DOC Temporarily remove prompt from 2 command lines,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18920,Documentation
733,Not expected result in LassoCV with fit_intercept=False and precomputed gram matrix,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18919,bug
734,Latex documentation build failing,"[Label(name=""Bug""), Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18918,bug
735,ENH Use check_finite=False in sklearn.utils.extmath.randomized_range_finder,"[Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18917,NO
736,document transfer of data from likeable DB to dashboard,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18916,NO
737,adition of clusterdv algorithm,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18915,feature
738,[FEATURE] roc_curve sampling points,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18914,feature
739,[FEATURE] 2D roc_curve,"[Label(name=""New Feature""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18913,feature
740,ENH Use check_finite=False in sklearn.covariance._graph_lasso.py ,"[Label(name=""module:covariance"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18912,NO
741,Add quantile loss as metric,"[Label(name=""Moderate""), Label(name=""New Feature""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18911,feature
742,[MRG] Use check_finite=False in sklearn.cross_decomposition,"[Label(name=""module:cross_decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18910,NO
743,[MRG] Discriminant analysis check finite,"[Label(name=""module:cluster"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18909,NO
744,[MRG] Use check_finite=False in sklearn.cluster,"[Label(name=""module:cluster"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18908,NO
745,MNT Mark test_openml as XFAIL for PyPy,"[Label(name=""module:datasets"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18907,NO
746,TST Test failures with OpenML for PyPy,"[Label(name=""Bug""), Label(name=""pypy"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18906,bug
747,MNT minimally revert strict_mode,"[Label(name=""module:utils"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18905,NO
748,TST add binary and multiclass test for scorers,"[Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18904,NO
749,classification regression,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18903,feature
750,A Bug at the `inverse_transform` of the `KernelPCA`,"[Label(name=""Enhancement""), Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18902,enhancement
751,Macro-averaged MAE,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18901,feature
752,MNT simplify pyproject.toml by using oldest-supported-numpy,"[Label(name=""Build / CI""), Label(name=""Waiting for Reviewer"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18900,build
753,DOC Set word-break as normal against bootstrap directive.,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18899,Documentation
754,FIX allows TransformedTargetRegressor to take nD target with adequate transformer,"[Label(name=""Waiting for Reviewer""), Label(name=""module:compose"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18898,NO
755,DOC min_sample_split does not take sample_weight into account,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18897,Documentation
756,Use check_finite=False in sklearn.externals,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18896,NO
757,importing issue,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18895,bug
758,Programmatically pass categorical_features to HGBT,"[Label(name=""API""), Label(name=""RFC"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18894,NO
759,Add native categorical support for linear models via coordinate descent solver,"[Label(name=""New Feature""), Label(name=""RFC""), Label(name=""module:linear_model"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18893,feature
760,edit the error message and set default value to empirical for shrinkage,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18892,NO
761,Segmentation fault on SVMLIB,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18891,bug
762,wrong type used in raise error,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18890,NO
763,Add partial_fit function to DecisionTreeClassifier,"[Label(name=""module:tree"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18889,NO
764,Add streaming option to decision trees,"[Label(name=""New Feature""), Label(name=""module:tree"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18888,feature
765,ensemble Object.estimators_ Not return trained models,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18887,bug
766,[MRG] Use check_finite=False in sklearn.manifold,"[Label(name=""Waiting for Reviewer""), Label(name=""module:manifold"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18886,NO
767,DOC Forces word-break of code blocks to not break,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18885,Documentation
768,Support cross compiling using crossenv,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18884,NO
769,FIX Fixes histgradientboosting for cython 3.0,"[Label(name=""module:ensemble"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18883,NO
770,"CI failing because of fetch_openml(name='miceprotein', version=4)","[Label(name=""Bug""), Label(name=""Build / CI""), Label(name=""module:datasets"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18882,bug
771,CI Prevent wheel builder jobs from failing if upload artifact step fails,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18881,build
772,MNT Fix TODO comment referring to Cython version not sklearn,"[Label(name=""module:linear_model"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18880,NO
773,CI Build the wheels for PyPy,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18879,build
774,DOC Update maintainers' guide to use new wheel builder system,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18878,Documentation
775,MNT Update CI badges,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18877,build
776,Casting error with Cython 3.0a,"[Label(name=""Bug"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18876,bug
777,Inconsistent test results for GradientBoostingRegressor predict_stages fast track,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18875,bug
778,MNT install git and ssh on miniconda docker image for PyPy,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18874,NO
779,DOC be consistent regarding precision/recall formula in User Guide,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18873,Documentation
780,Expecting equivalence between Ridge and RidgeCV,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18872,bug
781,Can't install sklearn,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18871,NO
782,pairwise_kernels is leaking memory,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18870,bug
783,FIXME in test_partial_dependence.py changed to 0.26,"[Label(name=""module:inspection"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18869,NO
784,[MRG] Sort 0.24 what's new,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18868,NO
785,MNT use conda-forge for the pypy build on circle ci,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18867,NO
786,Fitting a TransformedTargetRegressor to 3D target fails,"[Label(name=""Bug""), Label(name=""module:compose"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18866,bug
787,Move top level conftest.py under the sklearn package,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18865,build
788,User guide formulas for macro average recall and precision seem wrong,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18864,Documentation
789,[WIP] check_finite=False in sklearn.cluster,"[Label(name=""module:cluster"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18863,NO
790,DOC Removes double space in precision_recall_curve docs,"[Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18862,NO
791,scikit-learn fails to build on macOS 11 Big Sur,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18861,bug
792,[MRG] SimpleImputer: Handle string features where all values are missing,"[Label(name=""module:impute"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18860,NO
793,memory Error / Agglomerative Clustering with Sparse Matrixes ,"[Label(name=""New Feature""), Label(name=""module:cluster"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18859,feature
794,Wrong shape of variance-covariance matrix in ARDRegressor when parameters are pruned,"[Label(name=""Documentation""), Label(name=""module:linear_model"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18858,Documentation
795,ENH Sets check_finite=False in sklearn.decomposition,"[Label(name=""module:covariance""), Label(name=""module:decomposition"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18857,NO
796,DOC Clarify sentence in learning curve user guide,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18856,NO
797,Rubix982 check finite updation linear model,"[Label(name=""module:linear_model"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18855,NO
798,support GPML minimize for sklearn.gaussian_process.GaussianProcessRegressor,"[Label(name=""New Feature""), Label(name=""module:gaussian_process"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18854,feature
799,[MRG] Set check_finite=True only for callable metric in kernel_approximation.py,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18853,NO
800,"""ERROR: Could not build wheels for scikit-learn which use PEP 517 and cannot be installed directly""",[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18852,NO
801,Add benchmark for HistGradientBoostingClassifier,"[Label(name=""Waiting for Reviewer"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18851,NO
802,[MRG] Use check_finite=False in sklearn.mixture,"[Label(name=""module:mixture"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18850,NO
803,Fix gradient boosting quantile regression,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18849,feature
804,Duplicate check_finite when calling scipy.linalg functions on sklearn.covariance,"[Label(name=""module:covariance"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18848,NO
805,Linear regression with a incremental calculation,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18847,feature
806,Partial Dependence Plot (ICE): do not plot the legend when kind==individual.,"[Label(name=""module:inspection"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18846,NO
807,ENH Use check_finite=False in sklearn.datasets,"[Label(name=""module:datasets"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18845,NO
808,The R2 value using linear regression model LinearRegression(fit_intercept=False),[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18844,NO
809,ENH ensure no copy if not requested and improve transform performance in TFIDFTransformer,"[Label(name=""Needs work""), Label(name=""module:feature_extraction"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18843,NO
810,DOC Add var_ attribute and deprecate sigma_ in GaussianNB,"[Label(name=""Documentation""), Label(name=""module:naive_bayes"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18842,Documentation
811, importing KMeans from sklearn.cluster throws error,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18841,bug
812,CI Add CodeQL security scanning,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18840,NO
813,MNT Disable test coverage report in ci,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18839,build
814,train_test_split: random_state applies only to a single function call,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18838,bug
815,Duplicate check_finite when calling scipy.linalg functions,"[Label(name=""Bug""), Label(name=""Easy""), Label(name=""Performance""), Label(name=""good first issue"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18837,bug
816,DOC use notebook style and diagram for feature selection example,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18836,Documentation
817,"DOC use pipeline in example using RF, RT, GBDT for feature engineering","[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18835,Documentation
818,DOC document that force_all_finite is not applied for sklearn metrics,"[Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18834,NO
819,MNT silence spurious FitFailedWarning in test_search_cv,"[Label(name=""Build / CI""), Label(name=""Waiting for Reviewer"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18833,build
820,[MRG] DOC: Add warning to sklearn.manifold.trustworthiness,"[Label(name=""Waiting for Reviewer""), Label(name=""module:manifold"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18832,NO
821,Don't divide by zero in _gpr.py,"[Label(name=""module:gaussian_process"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18831,NO
822,DOC use diagram and simplify pipeline in stacking example,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18830,Documentation
823,Documentation for accuracy_score shows the wrong return types,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18829,Documentation
824,Parsing and searching through JSON in PHP,"[Label(name=""spam"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18828,NO
825,Unable to calculate silhouette_score using a sparse matrix,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18827,bug
826,CI Enable parallel build on CI via an env variable,"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18826,build
827,MemoryError on large binary datasets,"[Label(name=""New Feature"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18825,feature
828,Incoherent results of supposedly reproducible piece of code,[],https://api.github.com/repos/scikit-learn/scikit-learn/issues/18824,NO
829,CountVectoriser on custom tokenizer gives allways 1 count,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18823,bug
830,GridSearchCV parallel predict_proba(),"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18822,bug
831,DOC add example to show how to deal with cross-validation,"[Label(name=""Documentation"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18821,Documentation
832,FIX Fixes tags for passthrough in Pipeline,"[Label(name=""module:pipeline"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18820,NO
833,Error obtaining the mean distance of BallTree Neighbors,"[Label(name=""Bug: triage"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18819,bug
834,MNT Parallel platforms for cibuildwheel [cd build],"[Label(name=""Build / CI"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18818,build
835,Exponential gain function in dcg calculation,"[Label(name=""New Feature""), Label(name=""module:metrics"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18817,feature
836,DOC Fix docstring RST formatting in TimeSeriesSplit,"[Label(name=""module:model_selection"")]",https://api.github.com/repos/scikit-learn/scikit-learn/issues/18816,NO
