,0,1,2,label
634,CI: revert disable of windows window tests,"[Label(name=""Bug""), Label(name=""CI""), Label(name=""Window""), Label(name=""Windows"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37535,bug
635,ENH: Set index to Series.name returned from DataFrame.apply's callback,"[Label(name=""Apply""), Label(name=""Enhancement"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37533,enhancement
637,ENH: implement Kleene versions of GroupBy any/all kernels for nullable dtypes,"[Label(name=""Enhancement""), Label(name=""Groupby""), Label(name=""Missing-data""), Label(name=""NA - MaskedArrays"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37506,enhancement
639,BUG: Groupby any/all raises TypeError for pd.NA ,"[Label(name=""Bug""), Label(name=""Groupby""), Label(name=""Missing-data"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37501,bug
641,ENH: support masked arrays in groupby cython algos,"[Label(name=""Enhancement""), Label(name=""Groupby""), Label(name=""NA - MaskedArrays"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37493,enhancement
642,BUG: Inconsistent data type conversion with .sum,"[Label(name=""Dtypes""), Label(name=""Performance""), Label(name=""Reductions"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37491,performance
644,BUG: round() on tz-aware DateTimeIndex (spanning DST switch) throws AmbiguousTimeError as if tz-unaware,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37485,bug
645,BUG (Performance): Performance of to_csv varies significantly depending on when/how index is set,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37484,bug
646,BUG: Rolling calls custom function with wrong index,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37483,bug
647,BUG: category index levels casted to non-category dtype in merge,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37480,bug
648,BUG: setting float on integer column with DataFrame.at casts the value to integer.,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37477,bug
650,ENH: support casting Int arrays with nulls to np.float?,"[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37460,enhancement
651,ENH: to_latex(): add posibility to define the latex environment (instead of table),"[Label(name=""Closing Candidate""), Label(name=""Enhancement""), Label(name=""IO LaTeX"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37443,enhancement
652,"BUG: Excessive memory usage loading Dataframe with mixed data types from HDF5 file saved in ""table"" format","[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37441,bug
653,BUG: cannot safely cast non-equivalent float64 to Int64,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37429,bug
654,BUG: UnicodeDecodeError: 'unicodeescape' codec can't decode byte 0x5c at end of string,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37414,bug
655,test_rolling_var_numerical_issues on linux py_3.8_32 failing on MacPython.pandas-wheels,"[Label(name=""32bit""), Label(name=""Build"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37398,build
657,BUG: comparison of int dataframe to string yield unpredictable error (ValueError: unknown type str128),"[Label(name=""Bug"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37348,bug
659,ENH: support different integer types in sql,"[Label(name=""Enhancement""), Label(name=""IO SQL"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37344,enhancement
664,ENH: Cast string dtype to nullable numeric types in to_numeric,"[Label(name=""Enhancement""), Label(name=""NA - MaskedArrays""), Label(name=""Strings"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37294,enhancement
666,ENH: Add is_sparse method to check for sparse columns in a DataFrame (GH26706),"[Label(name=""DataFrame""), Label(name=""Enhancement""), Label(name=""Needs Discussion""), Label(name=""Sparse"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37279,enhancement
667,"BUG: Undocumented, Inconsistent matplotlib figure usage (Series.hist vs Series.plot.hist)","[Label(name=""Bug""), Label(name=""Visualization"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37278,bug
668,"BUG/API: index.array for RangeIndex, MultiIndex","[Label(name=""Bug""), Label(name=""Index""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37277,bug
669,BUG: Groupby aggregate functions (e.g. min/max) fail to preserve categorical dtype on single categorical column,"[Label(name=""Bug""), Label(name=""Categorical""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37275,bug
670,"BUG: to_offset has inconsistent behaviour for ""W""","[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37273,bug
671,BUG: astype(float) raises TypeError for StringDtype series (float() does not accept NAType),"[Label(name=""Bug""), Label(name=""NA - MaskedArrays"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37260,bug
673,BUG: to_parquet corrupting temporary files,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37257,bug
674,"BUG: ValueError: The name None occurs multiple times, use a level number","[Label(name=""Bug""), Label(name=""Reshaping"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37246,bug
676,"BUG: HDFStore.get_storer.shape returns (1, #) when the table has 0 row","[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37235,bug
677,BUG: get_indexer for MultiIndex with nans returns wrong indexer,"[Label(name=""Bug""), Label(name=""Indexing""), Label(name=""MultiIndex""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37222,bug
679,ENH: DataFrame.to_sql with if_exists='replace' should do truncate table instead of drop table,"[Label(name=""Enhancement""), Label(name=""IO SQL""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37210,enhancement
682,BUG: Legend is wrong when plotting line over bar plot on same axis,"[Label(name=""Bug""), Label(name=""Visualization"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37167,bug
683,BUG: Surprisingly large memory usage in groupby (but maybe I have the wrong mental model?),"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37139,bug
684,ENH: Aggregation with multiple columns in one function,"[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37127,enhancement
687,"ENH: Support for loading pickles from OS X/macOS zip files containing extraneous ""__MACOSX"" folder and "".DS_STORE"" file","[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37098,enhancement
688,BUG: groupby-transform produces NaN for series keys with as_index=False,"[Label(name=""Apply""), Label(name=""Bug""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37093,bug
689,ENH: read_sas only selected columns (and rows) of a large data file,"[Label(name=""Enhancement""), Label(name=""IO SAS"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37088,enhancement
690,SUMM: Consistent Casting and Length Checks in Ops,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37086,bug
692,BUG: Empty object column writes to parquet as INT32 instead of BINARY L:STRING,"[Label(name=""Bug""), Label(name=""IO Parquet""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37083,bug
694,PERF: Memory leaks after migrating from 0.25.3 to 1.1.3,"[Label(name=""Performance"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37031,performance
695,PERF: Investivate potential performance improvements for rolling min/max,"[Label(name=""Performance""), Label(name=""Window"")]",https://api.github.com/repos/pandas-dev/pandas/issues/37022,performance
696,BUG: replacing a string with None causes an unexpected forward fill ,"[Label(name=""Bug""), Label(name=""replace"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36984,bug
697,BUG: InvalidIndexError when doing fillna with index that is repeated in df but not in fillna argument,"[Label(name=""Bug""), Label(name=""Missing-data"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36974,bug
698,BUG: merge with MultiIndex including a CategoricalIndex returns wrong result when values are ordered specifically,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36973,bug
701,"ENH: add string method remove prefix and suffix, python 3.9","[Label(name=""Enhancement""), Label(name=""Python 3.9""), Label(name=""Strings"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36944,enhancement
702,BUG: series.eq(other) does not equal series == other when the series contain pd.NA,"[Label(name=""Bug""), Label(name=""Numeric"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36941,bug
703,BUG: Get_period_alias(offset_str) function behaves inconsistent,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36939,bug
704,BUG:dataframe to_sql using cx_Oracle,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36926,bug
705,BUG: Horizontal boxplots on subplots throws ValueError,"[Label(name=""Bug""), Label(name=""Visualization"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36918,bug
706,"ENH: pd.unstack(level, values=[""a"", ""b"", ""c""])","[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36916,enhancement
707,ENH: Add option for `to_json` function to discard null values,"[Label(name=""Enhancement""), Label(name=""IO JSON"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36912,enhancement
708,ENH: Pluggable SQL performance,"[Label(name=""API Design""), Label(name=""Enhancement""), Label(name=""IO SQL""), Label(name=""Performance"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36893,enhancement
709,"ENH: Intermediate join results that preserve data frame alias, similar to SQL joins","[Label(name=""Enhancement""), Label(name=""Reshaping"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36890,enhancement
710,ENH: Rolling mode,"[Label(name=""Enhancement""), Label(name=""Window"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36861,enhancement
713,"to_csv fails silently when writing to S3 (only 1 time out of 50,000)","[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36828,bug
714,BUG: python engine in pd.read_csv fails to use header=None correctly,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36827,bug
716,ENH: Infer Enums as categorical,"[Label(name=""Categorical""), Label(name=""Enhancement"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36819,enhancement
717,BUG: resample inconsistency with closed left/right,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36806,bug
718,BUG: replacing out of bound datetimes is not possible,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36782,bug
719,BUG: to_timedelta() won't accept all freq units returned by infer_freq(),"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36769,bug
722,BUG: read_parquet Google Cloud Storage (gcs) dir support,"[Label(name=""Enhancement""), Label(name=""IO Parquet"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36743,enhancement
724,ENH: add option to get nullable dtypes to pd.read_csv,"[Label(name=""Enhancement""), Label(name=""IO CSV""), Label(name=""NA - MaskedArrays"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36712,enhancement
725,ENH: Type annotations for Index,"[Label(name=""Enhancement""), Label(name=""Typing"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36708,enhancement
726,BUG: String upgraded to complex128 (and cascading to other columns) in df.mean() and df.agg('mean'),"[Label(name=""Bug""), Label(name=""Dtypes""), Label(name=""Reductions"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36703,bug
727,Categorical in GroupBy with aggregations raise error under specific conditions,"[Label(name=""Bug""), Label(name=""Categorical""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36698,bug
729,ENH: JSON output from Styler as well as DataFrame,"[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36680,enhancement
730,ENH: infer freq in timedelta_range,"[Label(name=""API Design""), Label(name=""Enhancement""), Label(name=""Needs Discussion""), Label(name=""Timedelta"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36634,enhancement
731,BUG: OutOfBoundsTimedelta not raised for out-of-bounds Timedelta,"[Label(name=""Bug""), Label(name=""Error Reporting""), Label(name=""Timedelta"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36615,bug
732,ERR: DataFrame.fillna with non-unique mapping,"[Label(name=""Error Reporting""), Label(name=""Missing-data""), Label(name=""replace"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36608,error
733,BUG: Groupby-Apply with modifying dataframe and sorting overwrites group values,"[Label(name=""Bug""), Label(name=""DataFrame"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36602,bug
734,ENH: Add Option to `.plot.scatter` to Label the Points based on Index name or supplied sequence,"[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36598,enhancement
735,ENH: Expose type annotations declared in `_typing.py`,"[Label(name=""Enhancement""), Label(name=""Needs Triage""), Label(name=""Typing"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36594,enhancement
736,ENH: replace method for more time-related type,"[Label(name=""Enhancement""), Label(name=""replace"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36592,enhancement
737,BUG: add between DateOffsets raises error,"[Label(name=""Error Reporting""), Label(name=""Frequency""), Label(name=""Numeric"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36590,error
738,BUG: nanoseconds argument for DateOffset results in wrong output,"[Label(name=""Bug""), Label(name=""Frequency""), Label(name=""Timeseries"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36589,bug
739,BUG: CategoricalDtype does not support pd.NA,"[Label(name=""Bug"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36586,bug
740,BUG: `DataFrame.mean` fails but `Series.mean` works incase of pandas Nullable integer dtype,"[Label(name=""Bug""), Label(name=""NA - MaskedArrays""), Label(name=""Reductions"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36585,bug
742,ENH: change display.width to None by default,"[Label(name=""Enhancement""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36578,enhancement
743,BUG: `tz_localize` drops `freq` from `DatetimIndex`,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36575,bug
744,BUG: df1.values is df1_shallow_copy.values returns false,"[Label(name=""Bug""), Label(name=""Copy / view semantics"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36571,bug
745,BUG: Return DataFrame could not preserve index dtype when using `.combine_first` with categorical index,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36568,bug
746,"BUG: Categorical series `.isin({pd.NaT, ...})` gives all-False","[Label(name=""Bug""), Label(name=""Categorical""), Label(name=""isin"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36550,bug
747,BUG: Indexing Pandas dataframe via timestamps - inclusive at either end of range,"[Label(name=""Bug""), Label(name=""Needs Info"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36548,bug
749,MultiIndex.from_product could accept MultiIndex,"[Label(name=""Enhancement"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36509,enhancement
750,BUG: aggfunc use different default arguments in pivot_table,"[Label(name=""Bug"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36508,bug
751,ENH: Allow as_index=False on SeriesGroupBy,"[Label(name=""Enhancement""), Label(name=""Groupby""), Label(name=""Needs Discussion"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36507,enhancement
757,BUG: failed to setup dev environment (pip),"[Label(name=""Build"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36469,build
760,test_c_parser_only on linux py_3.8_32 failing on MacPython.pandas-wheels,"[Label(name=""32bit""), Label(name=""Build""), Label(name=""Testing""), Label(name=""Unreliable Test"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36429,build
762,ENH: Make non-aggregating methods on groupby groups optionally return groups,"[Label(name=""Enhancement""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36380,enhancement
763,BUG: MultiIndex.from_tuples() fails to infer dtype from nan-only values from an index,"[Label(name=""Bug""), Label(name=""Dtypes""), Label(name=""MultiIndex"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36375,bug
768,BUG: Get wrong result when groupby category column with dropna=False,"[Label(name=""Bug""), Label(name=""Categorical""), Label(name=""Groupby""), Label(name=""Missing-data"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36327,bug
769,API/BUG: get_indexer_non_unique(object_dtype)?,"[Label(name=""Bug""), Label(name=""Needs Triage"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36320,bug
770,BUG: DataFrameGroupBy.apply with as_index False column name,"[Label(name=""Apply""), Label(name=""Bug""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36306,bug
771,BUG: DataFrameGroupBy.__getitem__ should warn on tuple of length 1,"[Label(name=""Bug""), Label(name=""Groupby""), Label(name=""Needs Discussion"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36302,bug
772,ERR: Report key on (unsupported) indexing errors,"[Label(name=""Error Reporting"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36288,error
774,BUG: since pandas==1.1.0  pd.read_json() fails for strings that look similar to fsspec_url,"[Label(name=""Bug""), Label(name=""IO JSON"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36271,bug
775,pd.concat() crashes if dataframe contains duplicate indices but not df.join(),"[Label(name=""Bug""), Label(name=""Reshaping"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36263,bug
776,"Support resample('D').agg(new_col_name=('col_name',  func) )","[Label(name=""API - Consistency""), Label(name=""Enhancement""), Label(name=""Resample"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36262,enhancement
777,"BUG: Series.get() does not return default value in case one of slice(n,m) is not found","[Label(name=""Bug""), Label(name=""Series"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36257,bug
780,BUG: pd.json_normalize on a column loses rows that have an empty list for that column,"[Label(name=""Bug""), Label(name=""IO JSON"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36245,bug
783,BUG: to_json for DataFrame containing Path objects crash with infinite recursion,"[Label(name=""Bug""), Label(name=""Error Reporting""), Label(name=""IO JSON"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36211,bug
784,Proposal for future copy / view semantics in indexing operations,"[Label(name=""Copy / view semantics""), Label(name=""Enhancement""), Label(name=""Roadmap"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36195,enhancement
787,ENH: Display IntEnums by name rather then value,"[Label(name=""Enhancement""), Label(name=""Output-Formatting"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36124,enhancement
788,BUG: GroupBy.mean() is extremely slow with sparse arrays,"[Label(name=""Bug""), Label(name=""Groupby""), Label(name=""Performance"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36123,bug
790,BUG:read_csv misleading handling of csv files containing rows with different number of delimiters,"[Label(name=""Enhancement""), Label(name=""Error Reporting""), Label(name=""Needs Discussion"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36069,enhancement
791,BUG: Scatterplot x-axis label disappears with colorscale when using matplotlib backend,"[Label(name=""Bug""), Label(name=""Visualization"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36064,bug
792,BUG: MultiIndex with nan values obtained by `groupby` behaves different to MultiIndex.from_tuples(),"[Label(name=""Bug""), Label(name=""Missing-data""), Label(name=""MultiIndex"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36060,bug
793,BUG: The exception is arisen when `apply` takes functions with equal names,"[Label(name=""Apply""), Label(name=""Bug"")]",https://api.github.com/repos/pandas-dev/pandas/issues/36036,bug
794,BUG: replacement works for object but not string dtype,"[Label(name=""Bug""), Label(name=""NA - MaskedArrays""), Label(name=""Strings""), Label(name=""replace"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35977,bug
796,CLN: DeprecationWarning in `_testing`,"[Label(name=""Bug""), Label(name=""Testing""), Label(name=""Warnings"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35942,bug
797,BUG: Inconsistency in `pd.to_datetime` with `orig` parameter according to docs.,"[Label(name=""Bug""), Label(name=""Needs Discussion""), Label(name=""Timeseries"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35934,bug
798,Inconsistent Behavior in DataFrame.plot for kind='line' and kind='scatter',"[Label(name=""API - Consistency""), Label(name=""Enhancement""), Label(name=""Visualization"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35920,enhancement
799,BUG:ValueError: Invalid frequency with date,"[Label(name=""Bug""), Label(name=""Needs Info"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35917,bug
800,ENH: Arithmetic with Timestamp-based intervals,"[Label(name=""Enhancement""), Label(name=""Interval""), Label(name=""Numeric""), Label(name=""Timeseries"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35908,enhancement
804,BUG: pd.to_datetime() raises InvalidIndexError with Null-like arguments,"[Label(name=""Bug""), Label(name=""Missing-data""), Label(name=""Timeseries"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35888,bug
805,BUG: Regression in pd.read_sql_query between 1.0.5 and 1.1.0,"[Label(name=""Bug""), Label(name=""IO SQL"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35871,bug
806,"BUG: ser[:] = [""a"", 1] casts 1 to ""1""","[Label(name=""Bug""), Label(name=""Indexing"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35865,bug
807,PERF: Vectorized string operations are slower than for-loops,"[Label(name=""Dtypes""), Label(name=""Performance"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35864,performance
809,DEPR: Deprecate as_index in groupby,"[Label(name=""Bug""), Label(name=""Deprecate""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35860,bug
810,ENH: Enable `append mode` to JSON lines,"[Label(name=""Enhancement""), Label(name=""IO JSON"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35849,enhancement
812,Fix unable to build Pandas with xlc on z/OS,"[Label(name=""Build""), Label(name=""CI""), Label(name=""Needs Discussion"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35829,build
813,BUG: Unable to build Pandas on z/OS when using xlc,"[Label(name=""Build"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35826,build
814,BUG: read_excel doesn't honor dtype for index,"[Label(name=""Bug""), Label(name=""Dtypes""), Label(name=""IO Excel""), Label(name=""Strings"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35816,bug
816,BUG: pd.DataFrame.astype for SparseDtype with different fill_value results in data loss,"[Label(name=""Bug""), Label(name=""Needs Discussion""), Label(name=""Sparse"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35795,bug
818,BUG: pivot broken on the latest version 1.1.0,"[Label(name=""Enhancement""), Label(name=""Error Reporting"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35785,enhancement
819,BUG: groupby.apply() unexpectedly returns DataFrame when Series is explicitly specified,"[Label(name=""Apply""), Label(name=""Bug""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35782,bug
820,BUG: datetime ExtensionDtype do not work with DataFrame,"[Label(name=""Bug""), Label(name=""ExtensionArray"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35767,bug
821,ENH: groupby(...).agg should only accept reducers,"[Label(name=""API Design""), Label(name=""Apply""), Label(name=""Enhancement""), Label(name=""Groupby""), Label(name=""Needs Discussion"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35725,enhancement
823,BUG: read_csv converts quoted strings to floats with quoting=csv.QUOTE_NONNUMERIC,"[Label(name=""Bug""), Label(name=""Dtypes""), Label(name=""IO CSV"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35713,bug
824,BUG: df.query raises TypeError when a column is named datetime,"[Label(name=""Error Reporting""), Label(name=""expressions"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35695,error
826,ENH: Support PostgreSQL server-side cursors to prevent memory hog on large datasets,"[Label(name=""Enhancement""), Label(name=""IO SQL"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35689,enhancement
827,ENH: Timedelta cannot span more than 293 years => implementation limitation,"[Label(name=""Enhancement""), Label(name=""ExtensionArray""), Label(name=""Timedelta"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35687,enhancement
829,BUG: Groupby - apply - reset_index on a one row dataframe and with one categorical grouping column does not return the categorical column,"[Label(name=""Apply""), Label(name=""Bug""), Label(name=""Groupby"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35669,bug
830,BUG: iterrows encounters OverflowError with str and datetime64[ns] columns,"[Label(name=""Bug""), Label(name=""Regression""), Label(name=""Timedelta"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35665,bug
833,ENH: change to_sql default from Text to UnicodeText,"[Label(name=""Enhancement""), Label(name=""IO SQL"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35627,enhancement
834,BUG: Incorrect float format in object column,"[Label(name=""Bug""), Label(name=""Output-Formatting"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35603,bug
835,BUG: The query method does not support index or column named `datetime`,"[Label(name=""Bug""), Label(name=""expressions"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35595,bug
836,BUG: pd.read_sql_query with chunksize = 0 should be treated like chunksize = None and it should return a DataFrame,"[Label(name=""Bug""), Label(name=""IO SQL"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35573,bug
838,"different behaviour of df.isin() in 1.0.5/1.1.0, when df contains None","[Label(name=""Algos""), Label(name=""Bug""), Label(name=""Missing-data""), Label(name=""Regression"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35565,bug
840,ENH: Preserve Index in Pandas Groupby Rolling on Datetime ,"[Label(name=""Enhancement""), Label(name=""Needs Info"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35551,enhancement
841,REGR: Comparing timestamp to empty Series raises TypeError starting in 0.25.0,"[Label(name=""Bug""), Label(name=""Numeric""), Label(name=""Timeseries"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35548,bug
842,BUG: Speed degradation with categoricals,"[Label(name=""Categorical""), Label(name=""Groupby""), Label(name=""Performance"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35546,performance
843,BUG: Problem importing compressed dataset (with repro datasets),"[Label(name=""Bug""), Label(name=""IO SAS"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35545,bug
844,BUG: columns disappear when selecting rows with an explicit boolean expression which returns no rows,"[Label(name=""Bug""), Label(name=""Closing Candidate""), Label(name=""Indexing"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35528,bug
845,ENH: Add keep_index as an optional argument to json_serialize,"[Label(name=""Enhancement""), Label(name=""IO JSON"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35525,enhancement
846,ENH: parse_dates in read_csv should not fail silently,"[Label(name=""API - Consistency""), Label(name=""Enhancement""), Label(name=""IO CSV""), Label(name=""Timeseries"")]",https://api.github.com/repos/pandas-dev/pandas/issues/35520,enhancement
