,0,1,2,label
521,CV_8UC1 in realsense,[],https://api.github.com/repos/opencv/opencv/issues/19231,NO
522,Updated Calib3d documentation to fix missing @ref in master,"[Label(name=""category: calib3d""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19230,Documentation
523,Is it possible to use libjpeg-turbo and OpenCV side by side?,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19229,NO
524,Patch 1,"[Label(name=""incomplete""), Label(name=""invalid"")]",https://api.github.com/repos/opencv/opencv/issues/19228,NO
525,numpy.core.multiarray failed to import,"[Label(name=""category: 3rdparty""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/19227,NO
526,How to generate correctly the .pbtxt file from .pb for cv2.dnn.readNetFromTensorflow,"[Label(name=""category: dnn""), Label(name=""feature""), Label(name=""incomplete""), Label(name=""priority: low"")]",https://api.github.com/repos/opencv/opencv/issues/19226,feature
527,opencv dnn cannot predict correct dets for yolo_v3_tiny_pan3.cfg,"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19225,feature
528,[branch next]: seg. fault in imgproc putText method when a certain TTF font is used ,"[Label(name=""category: imgproc"")]",https://api.github.com/repos/opencv/opencv/issues/19224,NO
529,cuda4dnn(resize): add alignCorners and halfPixelCenters params to NN and bilinear resize,"[Label(name=""category: dnn""), Label(name=""category: gpu/cuda (contrib)""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19223,feature
530,cuda4dnn: fix version check diagnostic,"[Label(name=""category: dnn""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/19222,NO
531,support yolov4x-mish new_coords = 1 in both CPU and CUDA mode,"[Label(name=""backport is needed""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/19221,NO
532,dnn: improve debugging of TensorFlow parsing errors,"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/19220,NO
533,platforms/android: allow manually selecting the STL to build with,"[Label(name=""category: build/install""), Label(name=""platform: android""), Label(name=""wontfix"")]",https://api.github.com/repos/opencv/opencv/issues/19219,build
534,Transpose the weights (except for convolutional) is not implemented in function 'ReadDarknetFromWeightsStream',"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19218,feature
535,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/19217,NO
536,Inlined WASM fallback intrinsics to avoid using of V_TypeTraits,"[Label(name=""category: build/install""), Label(name=""category: javascript (js)""), Label(name=""optimization"")]",https://api.github.com/repos/opencv/opencv/issues/19216,build
537,[G-API]: Performance tests for boundingRect,"[Label(name=""category: g-api / gapi""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19215,NO
538,"OpenCV 3.4.13, can't transform from  “std::array<cv::Mat,2>” to “cv::debug_build_guard::_InputArray”	","[Label(name=""duplicate""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19214,NO
539,OpenCL: parametrize OpenCLExecutionContext tests,"[Label(name=""category: core""), Label(name=""category: ocl""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19213,NO
540,[G-API]: Add a pass on concurrently used MediaFrames,[],https://api.github.com/repos/opencv/opencv/issues/19212,NO
541,build with BUILD_opencv_js=ON error,"[Label(name=""category: build/install""), Label(name=""category: javascript (js)""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19211,build
542,"(3.4) Find only shared IE libraries, not plugins","[Label(name=""category: build/install""), Label(name=""category: dnn""), Label(name=""platform: ios/osx""), Label(name=""port/backport done"")]",https://api.github.com/repos/opencv/opencv/issues/19210,build
543,docs(build config): fix table cells,"[Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19209,Documentation
544,JavaScript(build): reuse Python executable used to run main script,"[Label(name=""category: build/install""), Label(name=""category: javascript (js)"")]",https://api.github.com/repos/opencv/opencv/issues/19208,build
545,JavaScript: fix Python 3 support in make_umd.py,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: javascript (js)"")]",https://api.github.com/repos/opencv/opencv/issues/19207,bug
546,[G-API]: IE tests pluginConfig fix & refactoring,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19206,bug
547,[G-API] Fix streaming kernels in standalone ,"[Label(name=""category: g-api / gapi"")]",https://api.github.com/repos/opencv/opencv/issues/19205,NO
548,Can OpenCV be used for Layout Testing?,"[Label(name=""incomplete""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19204,NO
549,Fix cvSaveImage( ) function bug,"[Label(name=""bug""), Label(name=""category: imgcodecs"")]",https://api.github.com/repos/opencv/opencv/issues/19203,bug
550,Fix cv save image,"[Label(name=""invalid"")]",https://api.github.com/repos/opencv/opencv/issues/19202,NO
551,DO NOT CLOSE: Test commit for CI debugging,[],https://api.github.com/repos/opencv/opencv/issues/19200,NO
552,"Find only linkable IE libraries, not plugins","[Label(name=""category: build/install""), Label(name=""category: dnn""), Label(name=""platform: ios/osx""), Label(name=""port/backport done"")]",https://api.github.com/repos/opencv/opencv/issues/19199,build
553,opencv.js - docker build throws Unexpected string,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: javascript (js)""), Label(name=""confirmed"")]",https://api.github.com/repos/opencv/opencv/issues/19198,bug
554,How to install OpenCV 4.5.1 in Pycharm,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19197,NO
555,"Why is there an extra space character here, which distorts the format.","[Label(name=""wontfix"")]",https://api.github.com/repos/opencv/opencv/issues/19196,NO
556,add windows native aligned malloc + unit test case,"[Label(name=""backport is needed""), Label(name=""category: core""), Label(name=""feature""), Label(name=""platform: win32"")]",https://api.github.com/repos/opencv/opencv/issues/19195,feature
557,imgproc: add IntelligentScissors,"[Label(name=""category: imgproc""), Label(name=""category: javascript (js)""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19194,feature
558,(3.4) samples: check for Python 3.9,"[Label(name=""category: build/install""), Label(name=""category: python bindings""), Label(name=""category: samples""), Label(name=""port/backport done"")]",https://api.github.com/repos/opencv/opencv/issues/19193,build
559,Proposal // new image operations // feature distribution and histogram matchings,"[Label(name=""category: contrib""), Label(name=""effort: few weeks""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19192,feature
560,[G-API]: Performance tests for morphologyEx,"[Label(name=""category: g-api / gapi""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19191,NO
561,release: OpenCV 4.5.1,[],https://api.github.com/repos/opencv/opencv/issues/19190,NO
562,Python does not respond when running .imshow,"[Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/19189,NO
563,.XML CODE CANNOT BE FOUND - PATH ERROR,"[Label(name=""invalid""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19188,NO
564,samples: check for Python 3.9,"[Label(name=""category: build/install""), Label(name=""category: python bindings""), Label(name=""category: samples""), Label(name=""port/backport done"")]",https://api.github.com/repos/opencv/opencv/issues/19187,build
565,GFrame as internal node in GExecutor,"[Label(name=""category: g-api / gapi"")]",https://api.github.com/repos/opencv/opencv/issues/19186,NO
566,Test Samples.findFile failes on Windows 10 x64 on some systems,"[Label(name=""affected: 3.4""), Label(name=""bug""), Label(name=""category: core""), Label(name=""platform: win32"")]",https://api.github.com/repos/opencv/opencv/issues/19185,bug
567,Test ExposureCompensate.SimilarityThreshold fails on Windows 10 in master branch,"[Label(name=""bug""), Label(name=""category: ocl""), Label(name=""category: stitching""), Label(name=""platform: win32"")]",https://api.github.com/repos/opencv/opencv/issues/19184,bug
568,Input layer not found: FeatureExtractor/MobilenetV3/Conv/weights in function 'connect',"[Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/19183,NO
569,release: OpenCV 3.4.13,[],https://api.github.com/repos/opencv/opencv/issues/19182,NO
570,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/19181,NO
571,JavaScript(build): fix generator with Python3,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: javascript (js)"")]",https://api.github.com/repos/opencv/opencv/issues/19180,bug
572,[BUG] Can not run any dnn routine,"[Label(name=""incomplete""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19179,NO
573,failed compile opencv undefined reference to `clfftInitSetupData',"[Label(name=""duplicate""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19178,NO
574,doxygen: drop deprecated TCL_SUBST,"[Label(name=""category: build/install""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19177,build
575,docs(core): fix process_video_frame() code snippet,"[Label(name=""bug""), Label(name=""category: core""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19176,bug
576,imgproc: add rotatedRectangleIntersection empty input handling,"[Label(name=""bug""), Label(name=""category: imgproc""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19175,bug
577,ABI: re-enable quaternion code for ABI/API check,"[Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/19174,build
578,Subset of Perf_Objdetect_QRCode_Multi.decodeMulti test cases fail sanity check on ARM64,"[Label(name=""affected: 3.4""), Label(name=""bug""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19173,bug
579,Subset of Perf_Objdetect_QRCode_Multi.detectMulti cases fail sanity check on ARM64,"[Label(name=""affected: 3.4""), Label(name=""bug""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19172,bug
580,when inferencing via object detection api pb files and pbtxt.,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19171,NO
581,Fix comment typos.,[],https://api.github.com/repos/opencv/opencv/issues/19170,NO
582,JavaScript dsize artefacts (cv.resize/cv.INTER_LINEAR),"[Label(name=""category: javascript (js)""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19169,NO
583,ABI: exclude quaternion header from ABI/API check,"[Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/19168,NO
584,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/19167,NO
585,Add USAC EstimationMethod::AffinePartial2D,"[Label(name=""category: calib3d""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19166,feature
586,Empty JavaCameraView and JavaCamera2View in 4.4.0 and 4.5.0,"[Label(name=""incomplete""), Label(name=""platform: android""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19165,NO
587,[cv::transform] Enable CV_SIMD for the 16U case on AArch64.,"[Label(name=""category: core""), Label(name=""optimization""), Label(name=""platform: arm"")]",https://api.github.com/repos/opencv/opencv/issues/19164,optimization
588,[cv::transform] Enable CV_SIMD for the 16U case on AArch64.,"[Label(name=""category: core""), Label(name=""optimization""), Label(name=""platform: arm"")]",https://api.github.com/repos/opencv/opencv/issues/19163,optimization
589,(3.4) JavaScript: backport PR #18985,"[Label(name=""category: build/install""), Label(name=""category: javascript (js)""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19162,build
590,JavaScript: robust code generation,"[Label(name=""category: build/install""), Label(name=""category: javascript (js)"")]",https://api.github.com/repos/opencv/opencv/issues/19161,build
591,error: (-217:Gpu API call) an illegal memory access was encountered in function 'copy',"[Label(name=""category: gpu/cuda (contrib)""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19160,NO
592,How to load EfficientDet model with OpenCV dnn,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19159,NO
593,Build OpenCV winpack with DLDT 2021.2.0,"[Label(name=""category: build/install""), Label(name=""category: dnn""), Label(name=""platform: win32"")]",https://api.github.com/repos/opencv/opencv/issues/19158,build
594, warning: ‘cudaError_t cudaGLSetGLDevice(int)’ is deprecated [-Wdeprecated-declarations],"[Label(name=""category: build/install""), Label(name=""category: gpu/cuda (contrib)"")]",https://api.github.com/repos/opencv/opencv/issues/19157,build
595,Named arguments handling,[],https://api.github.com/repos/opencv/opencv/issues/19156,NO
596,Build error of involving cv::Stitcher for Android ,"[Label(name=""duplicate""), Label(name=""platform: android""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19155,NO
597,docs(calib3d): avoid reference on legacy C API constants,"[Label(name=""bug""), Label(name=""category: calib3d""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19154,bug
598,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/19153,NO
599,Added YUV conversion fix,"[Label(name=""bug""), Label(name=""category: imgproc""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19152,bug
600,OpenCV 4.5: Can't open .pb in cv::dnn::readNetFromTensorflow,"[Label(name=""category: dnn""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19151,NO
601,"opencv can still read Orientation of my image, The EXIF of this image has been deleted!","[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19150,NO
602,DIS Optical Flow Forward Backward Consistency Feature Missing,"[Label(name=""category: video""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19149,NO
603,Still unable to import cv2 even after downloading opencv,"[Label(name=""invalid""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19148,NO
604,proposal to add native Windows aligned memory apis --> little benefit,"[Label(name=""category: core""), Label(name=""feature""), Label(name=""platform: win32"")]",https://api.github.com/repos/opencv/opencv/issues/19147,feature
605,dnn: use OpenVINO 2021.2 defines,"[Label(name=""category: build/install""), Label(name=""category: dnn"")]",https://api.github.com/repos/opencv/opencv/issues/19146,build
606,dnn deploy.prototxt incompatible with external protobuf lib,"[Label(name=""wontfix"")]",https://api.github.com/repos/opencv/opencv/issues/19145,NO
607,added Image2D::copy from UMat,"[Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19144,NO
608,Move big objects (>20k) from stack to heap.,"[Label(name=""category: flann""), Label(name=""category: imgproc"")]",https://api.github.com/repos/opencv/opencv/issues/19143,NO
609,Included format in core.hpp,"[Label(name=""bug""), Label(name=""category: g-api / gapi"")]",https://api.github.com/repos/opencv/opencv/issues/19142,bug
610,core(ocl): cache kernel handles,"[Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/19141,NO
611,Missing function to copy cv::Umat to cv::ocl::Image2D without allocating space on device,"[Label(name=""category: ocl""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/19140,NO
612,Optimize calls to std::string::find() and friends for a single char.,"[Label(name=""optimization"")]",https://api.github.com/repos/opencv/opencv/issues/19139,optimization
613,Bug in fisheye undistortPoints in v3.4.0 and prior,"[Label(name=""category: calib3d""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19138,NO
614,fix: conversion to string in python bindings,"[Label(name=""bug""), Label(name=""category: python bindings""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19137,bug
615,Can not use ffmpeg on windows,"[Label(name=""category: build/install""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19136,build
616,add images.clear() to opencl Kernel run,"[Label(name=""bug""), Label(name=""category: core""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19135,bug
617,Two codepaths for OpenCL kernel are missing images.clear(),"[Label(name=""bug""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19134,bug
618,remove g_isOpenCVActivated errant assign and clarify variable,"[Label(name=""bug""), Label(name=""category: core""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19133,bug
619,conflict assignment of g_isOpenCVActivated in OpenCL subsystem,"[Label(name=""bug""), Label(name=""category: core""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19132,bug
620,Invalid example in cv::Mat documentation,"[Label(name=""affected: 2.4""), Label(name=""bug""), Label(name=""category: core""), Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19131,bug
621,G-API: Fix various Doxygen isses for the 4.5.1 release,"[Label(name=""category: documentation""), Label(name=""category: g-api / gapi"")]",https://api.github.com/repos/opencv/opencv/issues/19130,Documentation
622,Crash inside arithm_ipp_cmp8u,"[Label(name=""incomplete""), Label(name=""needs reproducer"")]",https://api.github.com/repos/opencv/opencv/issues/19129,NO
623,arm64 fix: Replaced float value strong equal checks with check with tolerance,"[Label(name=""category: g-api / gapi""), Label(name=""platform: arm"")]",https://api.github.com/repos/opencv/opencv/issues/19128,NO
624,Increased Photo_CalibrateDebevec.regression test tolerance to pass on arm64 with gcc 9.3.,"[Label(name=""category: photo""), Label(name=""platform: arm""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19127,NO
625,WIP: Fix Subdiv2D: subdiv expand initial triangle,"[Label(name=""bug""), Label(name=""category: imgproc""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19126,bug
626,RFC: install headers for third-party libraries,"[Label(name=""RFC""), Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/19125,build
627,Photo_CalibrateDebevec.regression test fails on arm64,"[Label(name=""bug""), Label(name=""category: photo""), Label(name=""platform: arm""), Label(name=""platform: linux""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19124,bug
628,Objdetect_QRCode_Close.regression/4 test fails on arm64,"[Label(name=""bug""), Label(name=""category: objdetect""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19123,bug
629,Subset of Fluid/Preproc4lpiTest.Test tests fails on arm64,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19122,bug
630,Subset of Fluid/NV12PlusResizeTest.Test fails on arm64,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19121,bug
631,Resize220_400TestCPU/ResizeTestFluid.SanityTest test fails on arm64,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19120,bug
632,Subset of MathOperatorTestFluid/MathOperatorMatMatTest.OperatorAccuracyTest test failed on amr64,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19119,bug
633,Subset of MathOperatorArithmeticTestFluid/MathOperatorMatScalarTest cases fails on arm64,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19118,bug
634,Subset of PhaseFluid/PhaseTest.AccuracyTest tests fails on arm64,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""platform: arm""), Label(name=""platform: linux"")]",https://api.github.com/repos/opencv/opencv/issues/19117,bug
635,Installing OpenCV under macOS for Java --> No jar file(s),"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19116,NO
636,DNN(OpenCL): avoid mess FP16/FP32 in convolution layer,"[Label(name=""bug""), Label(name=""category: dnn""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19115,bug
637,DNN(OpenCL): fix GEMM kernels with beta=0,"[Label(name=""bug""), Label(name=""category: dnn""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19114,bug
638,how to install cv2 in MacBook Pro 2020 M1 Mac,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19113,NO
639,Generic copy kernel,"[Label(name=""category: g-api / gapi"")]",https://api.github.com/repos/opencv/opencv/issues/19112,NO
640,Unable to read pb file in OpenCV or Tensorflow in Python,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19111,NO
641,videoio(test): add FFmpeg backend check,"[Label(name=""category: videoio""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19110,NO
642,OpenJPEG: decoder for J2K codestreams,"[Label(name=""category: imgcodecs""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19109,feature
643,All person ReIDentification samples.,"[Label(name=""category: dnn""), Label(name=""category: samples"")]",https://api.github.com/repos/opencv/opencv/issues/19108,NO
644,[G-API] GStreamingBackend hotfix,"[Label(name=""category: g-api / gapi"")]",https://api.github.com/repos/opencv/opencv/issues/19107,NO
645,Fix a typo s/VERISON/VERSION/ in opencv.js tutorial,"[Label(name=""category: documentation"")]",https://api.github.com/repos/opencv/opencv/issues/19106,Documentation
646,JavaScript: update documentation and builds scripts,"[Label(name=""category: build/install""), Label(name=""category: documentation""), Label(name=""category: javascript (js)"")]",https://api.github.com/repos/opencv/opencv/issues/19105,build
647,doc(windows): update how to handle MSVS 2019,"[Label(name=""category: documentation""), Label(name=""platform: win32"")]",https://api.github.com/repos/opencv/opencv/issues/19104,Documentation
648,[G-API]: Performance tests for color conversion kernels,"[Label(name=""category: g-api / gapi""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19103,NO
649,Nightly: test_gapi_infer.py failed on Skylake-X platform (AVX512),"[Label(name=""bug""), Label(name=""category: dnn""), Label(name=""category: g-api / gapi""), Label(name=""category: python bindings""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19102,bug
650,core(opencl): add version check before clCreateFromGLTexture() call,"[Label(name=""bug""), Label(name=""category: core""), Label(name=""category: ocl"")]",https://api.github.com/repos/opencv/opencv/issues/19101,bug
651,Mat::setTo() with a Mat as arg copies only the 1st channel,"[Label(name=""RFC""), Label(name=""bug""), Label(name=""category: core"")]",https://api.github.com/repos/opencv/opencv/issues/19100,bug
652,javadoc search is broken,"[Label(name=""category: documentation""), Label(name=""category: java bindings""), Label(name=""confirmed"")]",https://api.github.com/repos/opencv/opencv/issues/19099,Documentation
653,Add to/from Euler Angles in quaternion,"[Label(name=""category: core""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19098,feature
654,Build binaries from source - No success,"[Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19097,NO
655,Unable to build binaries from source using cmake,"[Label(name=""category: build/install""), Label(name=""duplicate""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19096,build
656,compile opencv 3.2.0 in cuda 11 Ubuntu 18.04.5 LTS (GNU/Linux 5.4.0-45-generic x86_64),"[Label(name=""duplicate"")]",https://api.github.com/repos/opencv/opencv/issues/19095,NO
657,Is there any sample for color correction?,"[Label(name=""category: contrib""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19094,NO
658,compile opencv 3.2.0 in cuda 11 Ubuntu 18.04.5 LTS (GNU/Linux 5.4.0-45-generic x86_64),"[Label(name=""duplicate""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19093,NO
659,compile opencv 3.2.0 in cuda 11 error,"[Label(name=""invalid"")]",https://api.github.com/repos/opencv/opencv/issues/19092,NO
660,Python: unable to pass 3D matrix to C++ code,"[Label(name=""RFC""), Label(name=""affected: 3.4""), Label(name=""bug""), Label(name=""category: core""), Label(name=""category: python bindings""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19091,bug
661,"In opencv_contrib-4.5.0, in mcc there is no cmm.cpp in mcc module, is it a bug?","[Label(name=""invalid""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19090,NO
662,Added '@ref' to 3.4 Camera Calibration and 3D Reconstruction documentation,"[Label(name=""category: calib3d""), Label(name=""category: documentation""), Label(name=""port to 5.x is needed"")]",https://api.github.com/repos/opencv/opencv/issues/19089,Documentation
663,Make xcframework output path argument explicit and required,"[Label(name=""category: build/install""), Label(name=""platform: ios/osx"")]",https://api.github.com/repos/opencv/opencv/issues/19088,build
664,Merge 3.4,[],https://api.github.com/repos/opencv/opencv/issues/19087,NO
665,Error while building XCFramework,"[Label(name=""category: build/install""), Label(name=""platform: ios/osx"")]",https://api.github.com/repos/opencv/opencv/issues/19086,build
666,[G-API]: Fix new streaming tests for CI,"[Label(name=""bug""), Label(name=""category: g-api / gapi""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19085,bug
667,features2d: fix ORB::setFirstScale() handling,"[Label(name=""bug""), Label(name=""category: features2d""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19084,bug
668,cv::imread/imdecode cannot load JPEG2000 codestream,"[Label(name=""category: imgcodecs""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19083,feature
669,added the credits & copyrights of ISCAS,"[Label(name=""platform: riscv"")]",https://api.github.com/repos/opencv/opencv/issues/19082,NO
670,CUDA Stream issue in Corner Detection Sparse Optical Flow,"[Label(name=""category: gpu/cuda (contrib)""), Label(name=""question (invalid tracker)"")]",https://api.github.com/repos/opencv/opencv/issues/19081,NO
671,Cuda Stream issue in Sparse Optical Flow,"[Label(name=""category: gpu/cuda (contrib)""), Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/19080,NO
672,calib3d: fix findCirclesGrid hang,"[Label(name=""bug""), Label(name=""category: calib3d""), Label(name=""feature""), Label(name=""port to 5.x is needed""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19079,bug
673,Add DaSiamRPN tracker sample of c++ version,"[Label(name=""category: dnn""), Label(name=""category: samples""), Label(name=""category: tracking"")]",https://api.github.com/repos/opencv/opencv/issues/19078,NO
674,call imwrite() to save the mat Unhandled exception at 0x00007FF9C29EA308 Microsoft C++ exception: cv::Exception at memory location 0x000000789E3A8C40.0x00007FF94FA385D6 (opencv_world430.dll) ,"[Label(name=""incomplete""), Label(name=""needs reproducer"")]",https://api.github.com/repos/opencv/opencv/issues/19077,NO
675,Fix path resolution bugs for XCFramework builds,"[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""platform: ios/osx"")]",https://api.github.com/repos/opencv/opencv/issues/19076,bug
676,"dnn: fix build with Halide, skip tests with crashes","[Label(name=""bug""), Label(name=""category: build/install""), Label(name=""category: dnn""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19075,bug
677,dnn(test): adjust EAST test tolerance,"[Label(name=""category: dnn""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19074,NO
678,adds Multi-Config,"[Label(name=""category: build/install"")]",https://api.github.com/repos/opencv/opencv/issues/19073,build
679,videoio: turn off synchronized sink in GStreamer,"[Label(name=""category: videoio"")]",https://api.github.com/repos/opencv/opencv/issues/19072,NO
680,Added TF nearest neighbour resize behaviour alignment,"[Label(name=""category: dnn""), Label(name=""feature"")]",https://api.github.com/repos/opencv/opencv/issues/19071,feature
681,G-API: Support GFrame for ONNX infer ,"[Label(name=""category: g-api / gapi""), Label(name=""test"")]",https://api.github.com/repos/opencv/opencv/issues/19070,NO
682,added Ninja Multi-Config to regexp,"[Label(name=""incomplete"")]",https://api.github.com/repos/opencv/opencv/issues/19069,NO
683,imgproc: fix minAreaRect(),"[Label(name=""bug""), Label(name=""category: imgproc"")]",https://api.github.com/repos/opencv/opencv/issues/19068,bug
